,,Based on CINELORA AI Test Plan (Scope & Device coverage),,,,,,
RQ-QUEUE-01,CH-QUEUE-01,Send image generation request: job is created and appears in user's queue/list,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-01,CH-QUEUE-01,Send image generation request: job is created and appears in user's queue/list,High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-01,CH-QUEUE-01,Send image generation request: job is created and appears in user's queue/list,High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-01,CH-QUEUE-01,Send image generation request: job is created and appears in user's queue/list,High,Safari,Mobile web iOS,PASSED,,
RQ-QUEUE-02,CH-QUEUE-02,Send video generation request: job is created and appears in user's queue/list,High,Chrome,Desktop Windows 10/11,SKIPPED,,Video generation covered in next cycle
RQ-QUEUE-02,CH-QUEUE-02,Send video generation request: job is created and appears in user's queue/list,High,Safari,Desktop macOS,SKIPPED,,Video generation covered in next cycle
RQ-QUEUE-03,CH-QUEUE-03,"Newly created job has initial status ""queued"" and shows basic info (type, thumbnail placeholder, timestamp)",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-03,CH-QUEUE-03,"Newly created job has initial status ""queued"" and shows basic info (type, thumbnail placeholder, timestamp)",High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-03,CH-QUEUE-03,"Newly created job has initial status ""queued"" and shows basic info (type, thumbnail placeholder, timestamp)",High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-04,CH-QUEUE-04,"While generation is in progress, job status changes from ""queued"" to ""processing"" with basic progress indicator",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-04,CH-QUEUE-04,"While generation is in progress, job status changes from ""queued"" to ""processing"" with basic progress indicator",High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-04,CH-QUEUE-04,"While generation is in progress, job status changes from ""queued"" to ""processing"" with basic progress indicator",High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-04,CH-QUEUE-04,"While generation is in progress, job status changes from ""queued"" to ""processing"" with basic progress indicator",High,Safari,Mobile web iOS,PASSED,,
RQ-QUEUE-05,CH-QUEUE-05,"After successful generation, job status becomes ""succeeded"" and result thumbnail/preview is shown in queue",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-05,CH-QUEUE-05,"After successful generation, job status becomes ""succeeded"" and result thumbnail/preview is shown in queue",High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-05,CH-QUEUE-05,"After successful generation, job status becomes ""succeeded"" and result thumbnail/preview is shown in queue",High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-05,CH-QUEUE-05,"After successful generation, job status becomes ""succeeded"" and result thumbnail/preview is shown in queue",High,Safari,Mobile web iOS,PASSED,,
RQ-QUEUE-06,CH-QUEUE-06,"In case of generation error, job status becomes ""failed"" and user sees clear error message in queue item",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-06,CH-QUEUE-06,"In case of generation error, job status becomes ""failed"" and user sees clear error message in queue item",High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-06,CH-QUEUE-06,"In case of generation error, job status becomes ""failed"" and user sees clear error message in queue item",High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-07,CH-QUEUE-07,User can open item details from queue (click on succeeded job opens details page or modal),High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-07,CH-QUEUE-07,User can open item details from queue (click on succeeded job opens details page or modal),High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-07,CH-QUEUE-07,User can open item details from queue (click on succeeded job opens details page or modal),High,Chrome,Mobile web Android,PASSED,,
RQ-QUEUE-07,CH-QUEUE-07,User can open item details from queue (click on succeeded job opens details page or modal),High,Safari,Mobile web iOS,PASSED,,
RQ-QUEUE-08,CH-QUEUE-08,Queue refresh behavior: new jobs and status updates appear without hard page reload (auto-refresh or manual refresh button),Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-08,CH-QUEUE-08,Queue refresh behavior: new jobs and status updates appear without hard page reload (auto-refresh or manual refresh button),Medium,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-09,CH-QUEUE-09,"Maximum concurrent jobs per user: after limit is reached, new generation attempts are blocked with proper message",High,Chrome,Desktop Windows 10/11,FAILED,BUG-QUEUE-001,New request is still sent when limit is reached
RQ-QUEUE-09,CH-QUEUE-09,"Maximum concurrent jobs per user: after limit is reached, new generation attempts are blocked with proper message",High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-09,CH-QUEUE-09,"Maximum concurrent jobs per user: after limit is reached, new generation attempts are blocked with proper message",High,Chrome,Mobile web Android,SKIPPED,,Test not executed in this cycle
RQ-QUEUE-10,CH-QUEUE-10,"Daily/monthly limits per plan: when user reaches limit, further generation attempts are blocked with explanation",High,Chrome,Desktop Windows 10/11,SKIPPED,,Plan limits not fully configured on test environment
RQ-QUEUE-10,CH-QUEUE-10,"Daily/monthly limits per plan: when user reaches limit, further generation attempts are blocked with explanation",High,Safari,Desktop macOS,SKIPPED,,Plan limits not fully configured on test environment
RQ-QUEUE-11,CH-QUEUE-11,"Timeout from AI service: when backend reports timeout, job becomes ""failed"" or ""timeout"" and user sees retry option",Medium,Chrome,Desktop Windows 10/11,BLOCKED,,AI provider sandbox does not support timeout simulation
RQ-QUEUE-11,CH-QUEUE-11,"Timeout from AI service: when backend reports timeout, job becomes ""failed"" or ""timeout"" and user sees retry option",Medium,Safari,Desktop macOS,BLOCKED,,AI provider sandbox does not support timeout simulation
RQ-QUEUE-12,CH-QUEUE-12,"Temporary AI API unavailability: error is handled gracefully, no endless ""processing"" state, user sees error message",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-12,CH-QUEUE-12,"Temporary AI API unavailability: error is handled gracefully, no endless ""processing"" state, user sees error message",Medium,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-13,CH-QUEUE-13,Queue shows only current user's jobs; jobs from other users are not visible,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-13,CH-QUEUE-13,Queue shows only current user's jobs; jobs from other users are not visible,High,Safari,Desktop macOS,PASSED,,
RQ-QUEUE-14,CH-QUEUE-14,Basic sorting in queue (e.g. newest first) works correctly,Low,Chrome,Desktop Windows 10/11,PASSED,,
RQ-QUEUE-14,CH-QUEUE-14,Basic sorting in queue (e.g. newest first) works correctly,Low,Safari,Desktop macOS,PASSED,,
RQ-GAL-01,CH-GAL-01,"Open ""My creations"" from main navigation, gallery page loads without errors",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-01,CH-GAL-01,"Open ""My creations"" from main navigation, gallery page loads without errors",High,Safari,Desktop macOS,PASSED,,
RQ-GAL-01,CH-GAL-01,"Open ""My creations"" from main navigation, gallery page loads without errors",High,Chrome,Mobile web Android,PASSED,,
RQ-GAL-01,CH-GAL-01,"Open ""My creations"" from main navigation, gallery page loads without errors",High,Safari,Mobile web iOS,PASSED,,
RQ-GAL-02,CH-GAL-02,Display all generated works as list/grid with image thumbnails and video poster frames with play icon,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-02,CH-GAL-02,Display all generated works as list/grid with image thumbnails and video poster frames with play icon,High,Safari,Desktop macOS,PASSED,,
RQ-GAL-02,CH-GAL-02,Display all generated works as list/grid with image thumbnails and video poster frames with play icon,High,Chrome,Mobile web Android,PASSED,,
RQ-GAL-02,CH-GAL-02,Display all generated works as list/grid with image thumbnails and video poster frames with play icon,High,Safari,Mobile web iOS,PASSED,,
RQ-GAL-03,CH-GAL-03,"Filter by type = Images: only image items are shown, videos are hidden",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-03,CH-GAL-03,"Filter by type = Images: only image items are shown, videos are hidden",Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-03,CH-GAL-04,"Filter by type = Videos: only video items are shown, images are hidden",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-03,CH-GAL-04,"Filter by type = Videos: only video items are shown, images are hidden",Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-04,CH-GAL-05,Filter by date (e.g. Today / Last 7 days / Custom range) shows only items within selected period,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-04,CH-GAL-05,Filter by date (e.g. Today / Last 7 days / Custom range) shows only items within selected period,Medium,Chrome,Mobile web Android,PASSED,,
RQ-GAL-05,CH-GAL-06,"Filter by style (e.g. realistic, anime, 3D, cinematic) shows only items with selected style",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-05,CH-GAL-06,"Filter by style (e.g. realistic, anime, 3D, cinematic) shows only items with selected style",Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-06,CH-GAL-07,"Sorting by ""Newest first"": latest creations appear at the top of the list/grid",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-06,CH-GAL-07,"Sorting by ""Newest first"": latest creations appear at the top of the list/grid",Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-06,CH-GAL-08,"Sorting by ""Oldest first"": oldest creations appear at the top of the list/grid",Low,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-06,CH-GAL-08,"Sorting by ""Oldest first"": oldest creations appear at the top of the list/grid",Low,Safari,Desktop macOS,PASSED,,
RQ-GAL-07,CH-GAL-09,Search by prompt text: entering full prompt text returns correct items,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-07,CH-GAL-09,Search by prompt text: entering full prompt text returns correct items,High,Safari,Desktop macOS,PASSED,,
RQ-GAL-07,CH-GAL-10,Search by prompt text: partial match returns items containing the substring in prompt,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-07,CH-GAL-10,Search by prompt text: partial match returns items containing the substring in prompt,Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-08,CH-GAL-11,Pagination / infinite scroll loads next portion of items without duplicates or gaps,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-08,CH-GAL-11,Pagination / infinite scroll loads next portion of items without duplicates or gaps,Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-08,CH-GAL-11,Pagination / infinite scroll loads next portion of items without duplicates or gaps,Medium,Chrome,Mobile web Android,FAILED,BUG-GAL-001,Scroll sometimes loads same items twice
RQ-GAL-08,CH-GAL-11,Pagination / infinite scroll loads next portion of items without duplicates or gaps,Medium,Safari,Mobile web iOS,PASSED,,
RQ-GAL-09,CH-GAL-12,"Empty state: if user has no creations, show friendly empty-state message and CTA to create first prompt",Low,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-09,CH-GAL-12,"Empty state: if user has no creations, show friendly empty-state message and CTA to create first prompt",Low,Safari,Desktop macOS,PASSED,,
RQ-GAL-09,CH-GAL-12,"Empty state: if user has no creations, show friendly empty-state message and CTA to create first prompt",Low,Chrome,Mobile web Android,PASSED,,
RQ-GAL-09,CH-GAL-12,"Empty state: if user has no creations, show friendly empty-state message and CTA to create first prompt",Low,Safari,Mobile web iOS,PASSED,,
RQ-GAL-10,CH-GAL-13,Bulk selection: user can select multiple items using checkboxes or selection mode,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-10,CH-GAL-13,Bulk selection: user can select multiple items using checkboxes or selection mode,Medium,Safari,Desktop macOS,PASSED,,
RQ-GAL-10,CH-GAL-14,Bulk delete: selected items can be deleted at once after confirmation dialog,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-10,CH-GAL-14,Bulk delete: selected items can be deleted at once after confirmation dialog,High,Safari,Desktop macOS,PASSED,,
RQ-GAL-10,CH-GAL-14,Bulk delete: selected items can be deleted at once after confirmation dialog,High,Chrome,Mobile web Android,SKIPPED,,Bulk selection not finalized on mobile web
RQ-GAL-10,CH-GAL-14,Bulk delete: selected items can be deleted at once after confirmation dialog,High,Safari,Mobile web iOS,SKIPPED,,Bulk selection not finalized on mobile web
RQ-GAL-11,CH-GAL-15,"Unauthorized access: opening ""My creations"" while logged out redirects to login/registration",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-GAL-11,CH-GAL-15,"Unauthorized access: opening ""My creations"" while logged out redirects to login/registration",High,Safari,Desktop macOS,PASSED,,
RQ-GAL-11,CH-GAL-15,"Unauthorized access: opening ""My creations"" while logged out redirects to login/registration",High,Chrome,Mobile web Android,PASSED,,
RQ-GAL-11,CH-GAL-15,"Unauthorized access: opening ""My creations"" while logged out redirects to login/registration",High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-01,CH-ITEM-01,Open item details from User gallery: clicking on a thumbnail opens details page or modal,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-01,CH-ITEM-01,Open item details from User gallery: clicking on a thumbnail opens details page or modal,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-01,CH-ITEM-01,Open item details from User gallery: clicking on a thumbnail opens details page or modal,High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-01,CH-ITEM-01,Open item details from User gallery: clicking on a thumbnail opens details page or modal,High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-02,CH-ITEM-02,For image items: full-size image is displayed correctly in details view without distortion,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-02,CH-ITEM-02,For image items: full-size image is displayed correctly in details view without distortion,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-02,CH-ITEM-02,For image items: full-size image is displayed correctly in details view without distortion,High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-02,CH-ITEM-02,For image items: full-size image is displayed correctly in details view without distortion,High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-03,CH-ITEM-03,"For video items: embedded player is visible, video can be played/paused and scrubbed",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-03,CH-ITEM-03,"For video items: embedded player is visible, video can be played/paused and scrubbed",High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-03,CH-ITEM-03,"For video items: embedded player is visible, video can be played/paused and scrubbed",High,Chrome,Mobile web Android,SKIPPED,,Video playback on Android covered in separate media tests
RQ-ITEM-03,CH-ITEM-03,"For video items: embedded player is visible, video can be played/paused and scrubbed",High,Safari,Mobile web iOS,SKIPPED,,Video playback on iOS covered in separate media tests
RQ-ITEM-04,CH-ITEM-04,Metadata section shows prompt text,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-04,CH-ITEM-04,Metadata section shows prompt text,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-04,CH-ITEM-04,Metadata section shows prompt text ,High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-05,CH-ITEM-05,"Metadata section shows style, size/aspect ratio, generation type (Image/Video) and created date/time",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-05,CH-ITEM-05,"Metadata section shows style, size/aspect ratio, generation type (Image/Video) and created date/time",Medium,Safari,Desktop macOS,PASSED,,
RQ-ITEM-05,CH-ITEM-05,"Metadata section shows style, size/aspect ratio, generation type (Image/Video) and created date/time",Medium,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-06,CH-ITEM-06,Metadata section shows number of credits spent for this generation,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-06,CH-ITEM-06,Metadata section shows number of credits spent for this generation,Medium,Safari,Desktop macOS,PASSED,,
RQ-ITEM-07,CH-ITEM-07,Download image as .png: file is downloaded with correct extension and can be opened locally,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-07,CH-ITEM-07,Download image as .png: file is downloaded with correct extension and can be opened locally,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-07,CH-ITEM-07,Download image as .png: file is downloaded with correct extension and can be opened locally,High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-07,CH-ITEM-07,Download image as .png: file is downloaded with correct extension and can be opened locally,High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-08,CH-ITEM-08,Download video as .mp4: file is downloaded with correct extension and can be played locally,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-08,CH-ITEM-08,Download video as .mp4: file is downloaded with correct extension and can be played locally,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-09,CH-ITEM-09,"Optional image format (.webp): if available, user can choose .webp and download works correctly",Low,Chrome,Desktop Windows 10/11,SKIPPED,,WebP format not enabled on current build
RQ-ITEM-10,CH-ITEM-10,"Add item to Favorites: clicking ""Favorite"" marks item as favorite and state is saved after reload",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-10,CH-ITEM-10,"Add item to Favorites: clicking ""Favorite"" marks item as favorite and state is saved after reload",Medium,Safari,Desktop macOS,PASSED,,
RQ-ITEM-10,CH-ITEM-11,Remove item from Favorites: clicking again removes item from favorites list and state is saved,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-10,CH-ITEM-11,Remove item from Favorites: clicking again removes item from favorites list and state is saved,Medium,Safari,Desktop macOS,PASSED,,
RQ-ITEM-11,CH-ITEM-12,"Generate variations: from details view, user can start generation of variations based on current item",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-11,CH-ITEM-12,"Generate variations: from details view, user can start generation of variations based on current item",High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-11,CH-ITEM-12,"Generate variations: from details view, user can start generation of variations based on current item",High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-11,CH-ITEM-12,"Generate variations: from details view, user can start generation of variations based on current item",High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-12,CH-ITEM-13,"Duplicate prompt: from details view, user can create a new prompt pre-filled with current prompt parameters",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-12,CH-ITEM-13,"Duplicate prompt: from details view, user can create a new prompt pre-filled with current prompt parameters",High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-12,CH-ITEM-13,"Duplicate prompt: from details view, user can create a new prompt pre-filled with current prompt parameters",High,Chrome,Mobile web Android,FAILED,BUG-ITEM-001,Style and size are not copied to the new prompt
RQ-ITEM-12,CH-ITEM-13,"Duplicate prompt: from details view, user can create a new prompt pre-filled with current prompt parameters",High,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-13,CH-ITEM-14,"Navigating back from item details returns user to correct position in ""My creations"" list/grid",Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-13,CH-ITEM-14,"Navigating back from item details returns user to correct position in ""My creations"" list/grid",Medium,Safari,Desktop macOS,PASSED,,
RQ-ITEM-13,CH-ITEM-14,"Navigating back from item details returns user to correct position in ""My creations"" list/grid",Medium,Chrome,Mobile web Android,FAILED,BUG-ITEM-002,User is returned to top of list instead of previous scroll position
RQ-ITEM-13,CH-ITEM-14,"Navigating back from item details returns user to correct position in ""My creations"" list/grid",Medium,Safari,Mobile web iOS,PASSED,,
RQ-ITEM-14,CH-ITEM-15,Unauthorized access: opening item details of another user without permission is not allowed,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-ITEM-14,CH-ITEM-15,Unauthorized access: opening item details of another user without permission is not allowed,High,Safari,Desktop macOS,PASSED,,
RQ-ITEM-14,CH-ITEM-15,Unauthorized access: opening item details of another user without permission is not allowed,High,Chrome,Mobile web Android,PASSED,,
RQ-ITEM-14,CH-ITEM-15,Unauthorized access: opening item details of another user without permission is not allowed,High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-01,CH-PUB-01,"Open ""Share / Public link"" dialog from item details view",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-01,CH-PUB-01,"Open ""Share / Public link"" dialog from item details view",High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-01,CH-PUB-01,"Open ""Share / Public link"" dialog from item details view",High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-01,CH-PUB-01,"Open ""Share / Public link"" dialog from item details view",High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-02,CH-PUB-02,Create public link with privacy mode = Unlisted (accessible only by direct link),High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-02,CH-PUB-02,Create public link with privacy mode = Unlisted (accessible only by direct link),High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-02,CH-PUB-02,Create public link with privacy mode = Unlisted (accessible only by direct link),High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-02,CH-PUB-02,Create public link with privacy mode = Unlisted (accessible only by direct link),High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-03,CH-PUB-03,Create public link with privacy mode = Public (eligible to appear in global gallery / Explore),High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-03,CH-PUB-03,Create public link with privacy mode = Public (eligible to appear in global gallery / Explore),High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-04,CH-PUB-04,Switch privacy mode between Private / Unlisted / Public and save changes,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-04,CH-PUB-04,Switch privacy mode between Private / Unlisted / Public and save changes,High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-04,CH-PUB-04,Switch privacy mode between Private / Unlisted / Public and save changes,High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-05,CH-PUB-05,Open Unlisted public page in incognito / logged-out session via direct URL,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-05,CH-PUB-05,Open Unlisted public page in incognito / logged-out session via direct URL,High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-05,CH-PUB-05,Open Unlisted public page in incognito / logged-out session via direct URL,High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-05,CH-PUB-05,Open Unlisted public page in incognito / logged-out session via direct URL,High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-06,CH-PUB-06,"Open Public item page without authorization: media preview and basic info (author, date, views/likes if present) are visible",High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-06,CH-PUB-06,"Open Public item page without authorization: media preview and basic info (author, date, views/likes if present) are visible",High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-06,CH-PUB-06,"Open Public item page without authorization: media preview and basic info (author, date, views/likes if present) are visible",High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-06,CH-PUB-06,"Open Public item page without authorization: media preview and basic info (author, date, views/likes if present) are visible",High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-07,CH-PUB-07,Attempt to open Private item by public link while logged out: access is denied or user is redirected to login,High,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-07,CH-PUB-07,Attempt to open Private item by public link while logged out: access is denied or user is redirected to login,High,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-07,CH-PUB-07,Attempt to open Private item by public link while logged out: access is denied or user is redirected to login,High,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-07,CH-PUB-07,Attempt to open Private item by public link while logged out: access is denied or user is redirected to login,High,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-08,CH-PUB-08,Copy link button copies correct public URL to clipboard,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-08,CH-PUB-08,Copy link button copies correct public URL to clipboard,Medium,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-08,CH-PUB-08,Copy link button copies correct public URL to clipboard,Medium,Chrome,Mobile web Android,FAILED,BUG-PUB-001,Link not copied on some Android browsers
RQ-PUBLIC-08,CH-PUB-08,Copy link button copies correct public URL to clipboard,Medium,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-09,CH-PUB-09,Social share: clicking Twitter/X share opens new tab with pre-filled URL and title,Low,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-09,CH-PUB-09,Social share: clicking Twitter/X share opens new tab with pre-filled URL and title,Low,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-10,CH-PUB-10,Social share: clicking Facebook share opens new tab with pre-filled URL and title,Low,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-10,CH-PUB-10,Social share: clicking Facebook share opens new tab with pre-filled URL and title,Low,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-11,CH-PUB-11,Global gallery / Explore: open Explore page and see list/grid of public items from different users,Medium,Chrome,Desktop Windows 10/11,PASSED,,
RQ-PUBLIC-11,CH-PUB-11,Global gallery / Explore: open Explore page and see list/grid of public items from different users,Medium,Safari,Desktop macOS,PASSED,,
RQ-PUBLIC-11,CH-PUB-11,Global gallery / Explore: open Explore page and see list/grid of public items from different users,Medium,Chrome,Mobile web Android,PASSED,,
RQ-PUBLIC-11,CH-PUB-11,Global gallery / Explore: open Explore page and see list/grid of public items from different users,Medium,Safari,Mobile web iOS,PASSED,,
RQ-PUBLIC-12,CH-PUB-12,Explore filtering by tag/style/content type shows only matching public items,Medium,Chrome,Desktop Windows 10/11,PASSED,,
